as_of,ticker
2011-07-01,LRCX
2011-07-01,MLNX
2011-07-01,MRVL
2011-07-01,MSFT
2011-07-01,MU
2011-07-01,NOW
2011-07-01,NTAP
2011-07-01,NVDA
2011-07-01,OCLR
2011-07-01,ORCL
2011-07-01,PSTG
2011-07-01,QCOM
2011-07-01,QTS
2011-07-01,SNDK
2011-07-01,STX
2011-07-01,TSM
2011-07-01,VRT
2011-07-01,WDC
2011-07-01,XLNX
2011-08-01,ACIA
2011-08-01,ALTR
2011-08-01,AMAT
2011-08-01,AMD
2011-08-01,AMKR
2011-08-01,ANET
2011-08-01,ARM
2011-08-01,ASML
2011-08-01,AVGO
2011-08-01,CAVM
2011-08-01,CONE
2011-08-01,COR
2011-08-01,CRM
2011-08-01,CSCO
2011-08-01,CY
2011-08-01,DFT
2011-08-01,DLR
2011-08-01,EMC
2011-08-01,EQIX
2011-08-01,ETN
2011-08-01,FNSR
2011-08-01,GEV
2011-08-01,INPHI
2011-08-01,INTC
2011-08-01,KLAC
2011-08-01,LRCX
2011-08-01,MLNX
2011-08-01,MRVL
2011-08-01,MSFT
2011-08-01,MU
2011-08-01,NOW
2011-08-01,NTAP
2011-08-01,NVDA
2011-08-01,OCLR
2011-08-01,ORCL
2011-08-01,PSTG
2011-08-01,QCOM
2011-08-01,QTS
2011-08-01,SNDK
2011-08-01,STX
2011-08-01,TSM
2011-08-01,VRT
2011-08-01,WDC
2011-08-01,XLNX
2011-09-01,ACIA
2011-09-01,ALTR
2011-09-01,AMAT
2011-09-01,AMD
2011-09-01,AMKR
2011-09-01,ANET
2011-09-01,ARM
2011-09-01,ASML
2011-09-01,AVGO
2011-09-01,CAVM
2011-09-01,CONE
2011-09-01,COR
2011-09-01,CRM
2011-09-01,CSCO
2011-09-01,CY
2011-09-01,DFT
2011-09-01,DLR
2011-09-01,EMC
2011-09-01,EQIX
2011-09-01,ETN
2011-09-01,FNSR
2011-09-01,GEV
2011-09-01,INPHI
2011-09-01,INTC
2011-09-01,KLAC
2011-09-01,LRCX
2011-09-01,MLNX
2011-09-01,MRVL
2011-09-01,MSFT
2011-09-01,MU
2011-09-01,NOW
2011-09-01,NTAP
2011-09-01,NVDA
2011-09-01,OCLR
2011-09-01,ORCL
2011-09-01,PSTG
2011-09-01,QCOM
2011-09-01,QTS
2011-09-01,SNDK
2011-09-01,STX
2011-09-01,TSM
2011-09-01,VRT
2011-09-01,WDC
2011-09-01,XLNX
2011-10-01,ACIA
2011-10-01,ALTR
2011-10-01,AMAT
2011-10-01,AMD
2011-10-01,AMKR
2011-10-01,ANET
2011-10-01,ARM
2011-10-01,ASML
2011-10-01,AVGO
2011-10-01,CAVM
2011-10-01,CONE
2011-10-01,COR
2011-10-01,CRM
2011-10-01,CSCO
2011-10-01,CY
2011-10-01,DFT
2011-10-01,DLR
2011-10-01,EMC
2011-10-01,EQIX
2011-10-01,ETN
2011-10-01,FNSR
2011-10-01,GEV
2011-10-01,INPHI
2011-10-01,INTC
2011-10-01,KLAC
2011-10-01,LRCX
2011-10-01,MLNX
2011-10-01,MRVL
2011-10-01,MSFT
2011-10-01,MU
2011-10-01,NOW
2011-10-01,NTAP
2011-10-01,NVDA
2011-10-01,OCLR
2011-10-01,ORCL
2011-10-01,PSTG
2011-10-01,QCOM
2011-10-01,QTS
2011-10-01,SNDK
2011-10-01,STX
2011-10-01,TSM
2011-10-01,VRT
2011-10-01,WDC
2011-10-01,XLNX
2011-11-01,ACIA
2011-11-01,ALTR
2011-11-01,AMAT
2011-11-01,AMD
2011-11-01,AMKR
2011-11-01,ANET
2011-11-01,ARM
2011-11-01,ASML
2011-11-01,AVGO
2011-11-01,CAVM
2011-11-01,CONE
2011-11-01,COR
2011-11-01,CRM
2011-11-01,CSCO
2011-11-01,CY
2011-11-01,DFT
2011-11-01,DLR
2011-11-01,EMC
2011-11-01,EQIX
2011-11-01,ETN
2011-11-01,FNSR
2011-11-01,GEV
2011-11-01,INPHI
2011-11-01,INTC
2011-11-01,KLAC
2011-11-01,LRCX
2011-11-01,MLNX
2011-11-01,MRVL
2011-11-01,MSFT
2011-11-01,MU
2011-11-01,NOW
2011-11-01,NTAP
2011-11-01,NVDA
2011-11-01,OCLR
2011-11-01,ORCL
2011-11-01,PSTG
2011-11-01,QCOM
2011-11-01,QTS
2011-11-01,SNDK
2011-11-01,STX
2011-11-01,TSM
2011-11-01,VRT
2011-11-01,WDC
2011-11-01,XLNX
2011-12-01,ACIA
2011-12-01,ALTR
2011-12-01,AMAT
2011-12-01,AMD
2011-12-01,AMKR
2011-12-01,ANET
2011-12-01,ARM
2011-12-01,ASML
2011-12-01,AVGO
2011-12-01,CAVM
2011-12-01,CONE
2011-12-01,COR
2011-12-01,CRM
2011-12-01,CSCO
2011-12-01,CY
2011-12-01,DFT
2011-12-01,DLR
2011-12-01,EMC
2011-12-01,EQIX
2011-12-01,ETN
2011-12-01,FNSR
2011-12-01,GEV
2011-12-01,INPHI
2011-12-01,INTC
2011-12-01,KLAC
2011-12-01,LRCX
2011-12-01,MLNX
2011-12-01,MRVL
2011-12-01,MSFT
2011-12-01,MU
2011-12-01,NOW
2011-12-01,NTAP
2011-12-01,NVDA
2011-12-01,OCLR
2011-12-01,ORCL
2011-12-01,PSTG
2011-12-01,QCOM
2011-12-01,QTS
2011-12-01,SNDK
2011-12-01,STX
2011-12-01,TSM
2011-12-01,VRT
2011-12-01,WDC
2011-12-01,XLNX
2012-01-01,ACIA
2012-01-01,ALTR
2012-01-01,AMAT
2012-01-01,AMD
2012-01-01,AMKR
2012-01-01,ANET
2012-01-01,ARM
2012-01-01,ASML
2012-01-01,AVGO
2012-01-01,CAVM
2012-01-01,CONE
2012-01-01,COR
2012-01-01,CRM
2012-01-01,CSCO
2012-01-01,CY
2012-01-01,DFT
2012-01-01,DLR
2012-01-01,EMC
2012-01-01,EQIX
2012-01-01,ETN
2012-01-01,FNSR
2012-01-01,GEV
2012-01-01,INPHI
2012-01-01,INTC
2012-01-01,KLAC
2012-01-01,LRCX
2012-01-01,MLNX
2012-01-01,MRVL
2012-01-01,MSFT
2012-01-01,MU
2012-01-01,NOW
2012-01-01,NTAP
2012-01-01,NVDA
2012-01-01,OCLR
2012-01-01,ORCL
2012-01-01,PSTG
2012-01-01,QCOM
2012-01-01,QTS
2012-01-01,SNDK
2012-01-01,STX
2012-01-01,TSM
2012-01-01,VRT
2012-01-01,WDC
2012-01-01,XLNX
2012-02-01,ACIA
2012-02-01,ALTR
2012-02-01,AMAT
2012-02-01,AMD
2012-02-01,AMKR
2012-02-01,ANET
2012-02-01,ARM
2012-02-01,ASML
2012-02-01,AVGO
2012-02-01,CAVM
2012-02-01,CONE
2012-02-01,COR
2012-02-01,CRM
2012-02-01,CSCO
2012-02-01,CY
2012-02-01,DFT
2012-02-01,DLR
2012-02-01,EMC
2012-02-01,EQIX
2012-02-01,ETN
2012-02-01,FNSR
2012-02-01,GEV
2012-02-01,INPHI
2012-02-01,INTC
2012-02-01,KLAC
2012-02-01,LRCX
2012-02-01,MLNX
2012-02-01,MRVL
2012-02-01,MSFT
2012-02-01,MU
2012-02-01,NOW
2012-02-01,NTAP
2012-02-01,NVDA
2012-02-01,OCLR
2012-02-01,ORCL
2012-02-01,PSTG
2012-02-01,QCOM
2012-02-01,QTS
2012-02-01,SNDK
2012-02-01,STX
2012-02-01,TSM
2012-02-01,VRT
2012-02-01,WDC
2012-02-01,XLNX
2012-03-01,ACIA
2012-03-01,ALTR
2012-03-01,AMAT
2012-03-01,AMD
2012-03-01,AMKR
2012-03-01,ANET
2012-03-01,ARM
2012-03-01,ASML
2012-03-01,AVGO
2012-03-01,CAVM
2012-03-01,CONE
2012-03-01,COR
2012-03-01,CRM
2012-03-01,CSCO
2012-03-01,CY
2012-03-01,DFT
2012-03-01,DLR
2012-03-01,EMC
2012-03-01,EQIX
2012-03-01,ETN
2012-03-01,FNSR
2012-03-01,GEV
2012-03-01,INPHI
2012-03-01,INTC
2012-03-01,KLAC
2012-03-01,LRCX
2012-03-01,MLNX
2012-03-01,MRVL
2012-03-01,MSFT
2012-03-01,MU
2012-03-01,NOW
2012-03-01,NTAP
2012-03-01,NVDA
2012-03-01,OCLR
2012-03-01,ORCL
2012-03-01,PSTG
2012-03-01,QCOM
2012-03-01,QTS
2012-03-01,SNDK
2012-03-01,STX
2012-03-01,TSM
2012-03-01,VRT
2012-03-01,WDC
2012-03-01,XLNX
2012-04-01,ACIA
2012-04-01,ALTR
2012-04-01,AMAT
2012-04-01,AMD
2012-04-01,AMKR
2012-04-01,ANET
2012-04-01,ARM
2012-04-01,ASML
2012-04-01,AVGO
2012-04-01,CAVM
2012-04-01,CONE
2012-04-01,COR
2012-04-01,CRM
2012-04-01,CSCO
2012-04-01,CY
2012-04-01,DFT
2012-04-01,DLR
2012-04-01,EMC
2012-04-01,EQIX
2012-04-01,ETN
2012-04-01,FNSR
2012-04-01,GEV
2012-04-01,INPHI
2012-04-01,INTC
2012-04-01,KLAC
2012-04-01,LRCX
2012-04-01,MLNX
2012-04-01,MRVL
2012-04-01,MSFT
2012-04-01,MU
2012-04-01,NOW
2012-04-01,NTAP
2012-04-01,NVDA
2012-04-01,OCLR
2012-04-01,ORCL
2012-04-01,PSTG
2012-04-01,QCOM
2012-04-01,QTS
2012-04-01,SNDK
2012-04-01,STX
2012-04-01,TSM
2012-04-01,VRT
2012-04-01,WDC
2012-04-01,XLNX
2012-05-01,ACIA
2012-05-01,ALTR
2012-05-01,AMAT
2012-05-01,AMD
2012-05-01,AMKR
2012-05-01,ANET
2012-05-01,ARM
2012-05-01,ASML
2012-05-01,AVGO
2012-05-01,CAVM
2012-05-01,CONE
2012-05-01,COR
2012-05-01,CRM
2012-05-01,CSCO
2012-05-01,CY
2012-05-01,DFT
2012-05-01,DLR
2012-05-01,EMC
2012-05-01,EQIX
2012-05-01,ETN
2012-05-01,FNSR
2012-05-01,GEV
2012-05-01,INPHI
2012-05-01,INTC
2012-05-01,KLAC
2012-05-01,LRCX
2012-05-01,MLNX
2012-05-01,MRVL
2012-05-01,MSFT
2012-05-01,MU
2012-05-01,NOW
2012-05-01,NTAP
2012-05-01,NVDA
2012-05-01,OCLR
2012-05-01,ORCL
2012-05-01,PSTG
2012-05-01,QCOM
2012-05-01,QTS
2012-05-01,SNDK
2012-05-01,STX
2012-05-01,TSM
2012-05-01,VRT
2012-05-01,WDC
2012-05-01,XLNX
2012-06-01,ACIA
2012-06-01,ALTR
2012-06-01,AMAT
2012-06-01,AMD
2012-06-01,AMKR
2012-06-01,ANET
2012-06-01,ARM
2012-06-01,ASML
2012-06-01,AVGO
2012-06-01,CAVM
2012-06-01,CONE
2012-06-01,COR
2012-06-01,CRM
2012-06-01,CSCO
2012-06-01,CY
2012-06-01,DFT
2012-06-01,DLR
2012-06-01,EMC
2012-06-01,EQIX
2012-06-01,ETN
2012-06-01,FNSR
2012-06-01,GEV
2012-06-01,INPHI
2012-06-01,INTC
2012-06-01,KLAC
2012-06-01,LRCX
2012-06-01,MLNX
2012-06-01,MRVL
2012-06-01,MSFT
2012-06-01,MU
2012-06-01,NOW
2012-06-01,NTAP
2012-06-01,NVDA
2012-06-01,OCLR
2012-06-01,ORCL
2012-06-01,PSTG
2012-06-01,QCOM
2012-06-01,QTS
2012-06-01,SNDK
2012-06-01,STX
2012-06-01,TSM
2012-06-01,VRT
2012-06-01,WDC
2012-06-01,XLNX
2012-07-01,ACIA
2012-07-01,ALTR
2012-07-01,AMAT
2012-07-01,AMD
2012-07-01,AMKR
2012-07-01,ANET
2012-07-01,ARM
2012-07-01,ASML
2012-07-01,AVGO
2012-07-01,CAVM
2012-07-01,CONE
2012-07-01,COR
2012-07-01,CRM
2012-07-01,CSCO
2012-07-01,CY
2012-07-01,DFT
2012-07-01,DLR
2012-07-01,EMC
2012-07-01,EQIX
2012-07-01,ETN
2012-07-01,FNSR
2012-07-01,GEV
2012-07-01,INPHI
2012-07-01,INTC
2012-07-01,KLAC
2012-07-01,LRCX
2012-07-01,MLNX
2012-07-01,MRVL
2012-07-01,MSFT
2012-07-01,MU
2012-07-01,NOW
2012-07-01,NTAP
2012-07-01,NVDA
2012-07-01,OCLR
2012-07-01,ORCL
2012-07-01,PSTG
2012-07-01,QCOM
2012-07-01,QTS
2012-07-01,SNDK
2012-07-01,STX
2012-07-01,TSM
2012-07-01,VRT
2012-07-01,WDC
2012-07-01,XLNX
2012-08-01,ACIA
2012-08-01,ALTR
2012-08-01,AMAT
2012-08-01,AMD
2012-08-01,AMKR
2012-08-01,ANET
2012-08-01,ARM
2012-08-01,ASML
2012-08-01,AVGO
2012-08-01,CAVM
2012-08-01,CONE
2012-08-01,COR
2012-08-01,CRM
2012-08-01,CSCO
2012-08-01,CY
2012-08-01,DFT
2012-08-01,DLR
2012-08-01,EMC
2012-08-01,EQIX
2012-08-01,ETN
2012-08-01,FNSR
2012-08-01,GEV
2012-08-01,INPHI
2012-08-01,INTC
2012-08-01,KLAC
2012-08-01,LRCX
2012-08-01,MLNX
2012-08-01,MRVL
2012-08-01,MSFT
2012-08-01,MU
2012-08-01,NOW
2012-08-01,NTAP
2012-08-01,NVDA
2012-08-01,OCLR
2012-08-01,ORCL
2012-08-01,PSTG
2012-08-01,QCOM
2012-08-01,QTS
2012-08-01,SNDK
2012-08-01,STX
2012-08-01,TSM
2012-08-01,VRT
2012-08-01,WDC
2012-08-01,XLNX
2012-09-01,ACIA
2012-09-01,ALTR
2012-09-01,AMAT
2012-09-01,AMD
2012-09-01,AMKR
2012-09-01,ANET
2012-09-01,ARM
2012-09-01,ASML
2012-09-01,AVGO
2012-09-01,CAVM
2012-09-01,CONE
2012-09-01,COR
2012-09-01,CRM
2012-09-01,CSCO
2012-09-01,CY
2012-09-01,DFT
2012-09-01,DLR
2012-09-01,EMC
2012-09-01,EQIX
2012-09-01,ETN
2012-09-01,FNSR
2012-09-01,GEV
2012-09-01,INPHI
2012-09-01,INTC
2012-09-01,KLAC
2012-09-01,LRCX
2012-09-01,MLNX
2012-09-01,MRVL
2012-09-01,MSFT
2012-09-01,MU
2012-09-01,NOW
2012-09-01,NTAP
2012-09-01,NVDA
2012-09-01,OCLR
2012-09-01,ORCL
2012-09-01,PSTG
2012-09-01,QCOM
2012-09-01,QTS
2012-09-01,SNDK
2012-09-01,STX
2012-09-01,TSM
2012-09-01,VRT
2012-09-01,WDC
2012-09-01,XLNX
2012-10-01,ACIA
2012-10-01,ALTR
2012-10-01,AMAT
2012-10-01,AMD
2012-10-01,AMKR
2012-10-01,ANET
2012-10-01,ARM
2012-10-01,ASML
2012-10-01,AVGO
2012-10-01,CAVM
2012-10-01,CONE
2012-10-01,COR
2012-10-01,CRM
2012-10-01,CSCO
2012-10-01,CY
2012-10-01,DFT
2012-10-01,DLR
2012-10-01,EMC
2012-10-01,EQIX
2012-10-01,ETN
2012-10-01,FNSR
2012-10-01,GEV
2012-10-01,INPHI
2012-10-01,INTC
2012-10-01,KLAC
2012-10-01,LRCX
2012-10-01,MLNX
2012-10-01,MRVL
2012-10-01,MSFT
2012-10-01,MU
2012-10-01,NOW
2012-10-01,NTAP
2012-10-01,NVDA
2012-10-01,OCLR
2012-10-01,ORCL
2012-10-01,PSTG
2012-10-01,QCOM
2012-10-01,QTS
2012-10-01,SNDK
2012-10-01,STX
2012-10-01,TSM
2012-10-01,VRT
2012-10-01,WDC
2012-10-01,XLNX
2012-11-01,ACIA
2012-11-01,ALTR
2012-11-01,AMAT
2012-11-01,AMD
2012-11-01,AMKR
2012-11-01,ANET
2012-11-01,ARM
2012-11-01,ASML
2012-11-01,AVGO
2012-11-01,CAVM
2012-11-01,CONE
2012-11-01,COR
2012-11-01,CRM
2012-11-01,CSCO
2012-11-01,CY
2012-11-01,DFT
2012-11-01,DLR
2012-11-01,EMC
2012-11-01,EQIX
2012-11-01,ETN
2012-11-01,FNSR
2012-11-01,GEV
2012-11-01,INPHI
2012-11-01,INTC
2012-11-01,KLAC
2012-11-01,LRCX
2012-11-01,MLNX
2012-11-01,MRVL
2012-11-01,MSFT
2012-11-01,MU
2012-11-01,NOW
2012-11-01,NTAP
2012-11-01,NVDA
2012-11-01,OCLR
2012-11-01,ORCL
2012-11-01,PSTG
2012-11-01,QCOM
2012-11-01,QTS
2012-11-01,SNDK
2012-11-01,STX
2012-11-01,TSM
2012-11-01,VRT
2012-11-01,WDC
2012-11-01,XLNX
2012-12-01,ACIA
2012-12-01,ALTR
2012-12-01,AMAT
2012-12-01,AMD
2012-12-01,AMKR
2012-12-01,ANET
2012-12-01,ARM
2012-12-01,ASML
2012-12-01,AVGO
2012-12-01,CAVM
2012-12-01,CONE
2012-12-01,COR
2012-12-01,CRM
2012-12-01,CSCO
2012-12-01,CY
2012-12-01,DFT
2012-12-01,DLR
2012-12-01,EMC
2012-12-01,EQIX
2012-12-01,ETN
2012-12-01,FNSR
2012-12-01,GEV
2012-12-01,INPHI
2012-12-01,INTC
2012-12-01,KLAC
2012-12-01,LRCX
2012-12-01,MLNX
2012-12-01,MRVL
2012-12-01,MSFT
2012-12-01,MU
2012-12-01,NOW
2012-12-01,NTAP
2012-12-01,NVDA
2012-12-01,OCLR
2012-12-01,ORCL
2012-12-01,PSTG
2012-12-01,QCOM
2012-12-01,QTS
2012-12-01,SNDK
2012-12-01,STX
2012-12-01,TSM
2012-12-01,VRT
2012-12-01,WDC
2012-12-01,XLNX
2013-01-01,ACIA
2013-01-01,ALTR
2013-01-01,AMAT
2013-01-01,AMD
2013-01-01,AMKR
2013-01-01,ANET
2013-01-01,ARM
2013-01-01,ASML
2013-01-01,AVGO
2013-01-01,CAVM
2013-01-01,CONE
2013-01-01,COR
2013-01-01,CRM
2013-01-01,CSCO
2013-01-01,CY
2013-01-01,DFT
2013-01-01,DLR
2013-01-01,EMC
2013-01-01,EQIX
2013-01-01,ETN
2013-01-01,FNSR
2013-01-01,GEV
2013-01-01,INPHI
2013-01-01,INTC
2013-01-01,KLAC
2013-01-01,LRCX
2013-01-01,MLNX
2013-01-01,MRVL
2013-01-01,MSFT
2013-01-01,MU
2013-01-01,NOW
2013-01-01,NTAP
2013-01-01,NVDA
2013-01-01,OCLR
2013-01-01,ORCL
2013-01-01,PSTG
2013-01-01,QCOM
2013-01-01,QTS
2013-01-01,SNDK
2013-01-01,STX
2013-01-01,TSM
2013-01-01,VRT
2013-01-01,WDC
2013-01-01,XLNX
2013-02-01,ACIA
2013-02-01,ALTR
2013-02-01,AMAT
2013-02-01,AMD
2013-02-01,AMKR
2013-02-01,ANET
2013-02-01,ARM
2013-02-01,ASML
2013-02-01,AVGO
2013-02-01,CAVM
2013-02-01,CONE
2013-02-01,COR
2013-02-01,CRM
2013-02-01,CSCO
2013-02-01,CY
2013-02-01,DFT
2013-02-01,DLR
2013-02-01,EMC
2013-02-01,EQIX
2013-02-01,ETN
2013-02-01,FNSR
2013-02-01,GEV
2013-02-01,INPHI
2013-02-01,INTC
2013-02-01,KLAC
2013-02-01,LRCX
2013-02-01,MLNX
2013-02-01,MRVL
2013-02-01,MSFT
2013-02-01,MU
2013-02-01,NOW
2013-02-01,NTAP
2013-02-01,NVDA
2013-02-01,OCLR
2013-02-01,ORCL
2013-02-01,PSTG
2013-02-01,QCOM
2013-02-01,QTS
2013-02-01,SNDK
2013-02-01,STX
2013-02-01,TSM
2013-02-01,VRT
2013-02-01,WDC
2013-02-01,XLNX
2013-03-01,ACIA
2013-03-01,ALTR
2013-03-01,AMAT
2013-03-01,AMD
2013-03-01,AMKR
2013-03-01,ANET
2013-03-01,ARM
2013-03-01,ASML
2013-03-01,AVGO
2013-03-01,CAVM
2013-03-01,CONE
2013-03-01,COR
2013-03-01,CRM
2013-03-01,CSCO
2013-03-01,CY
2013-03-01,DFT
2013-03-01,DLR
2013-03-01,EMC
2013-03-01,EQIX
2013-03-01,ETN
2013-03-01,FNSR
2013-03-01,GEV
2013-03-01,INPHI
2013-03-01,INTC
2013-03-01,KLAC
2013-03-01,LRCX
2013-03-01,MLNX
2013-03-01,MRVL
2013-03-01,MSFT
2013-03-01,MU
2013-03-01,NOW
2013-03-01,NTAP
2013-03-01,NVDA
2013-03-01,OCLR
2013-03-01,ORCL
2013-03-01,PSTG
2013-03-01,QCOM
2013-03-01,QTS
2013-03-01,SNDK
2013-03-01,STX
2013-03-01,TSM
2013-03-01,VRT
2013-03-01,WDC
2013-03-01,XLNX
2013-04-01,ACIA
2013-04-01,ALTR
2013-04-01,AMAT
2013-04-01,AMD
2013-04-01,AMKR
2013-04-01,ANET
2013-04-01,ARM
2013-04-01,ASML
2013-04-01,AVGO
2013-04-01,CAVM
2013-04-01,CONE
2013-04-01,COR
2013-04-01,CRM
2013-04-01,CSCO
2013-04-01,CY
2013-04-01,DFT
2013-04-01,DLR
2013-04-01,EMC
2013-04-01,EQIX
2013-04-01,ETN
2013-04-01,FNSR
2013-04-01,GEV
2013-04-01,INPHI
2013-04-01,INTC
2013-04-01,KLAC
2013-04-01,LRCX
2013-04-01,MLNX
2013-04-01,MRVL
2013-04-01,MSFT
2013-04-01,MU
2013-04-01,NOW
2013-04-01,NTAP
2013-04-01,NVDA
2013-04-01,OCLR
2013-04-01,ORCL
2013-04-01,PSTG
2013-04-01,QCOM
2013-04-01,QTS
2013-04-01,SNDK
2013-04-01,STX
2013-04-01,TSM
2013-04-01,VRT
2013-04-01,WDC
2013-04-01,XLNX
2013-05-01,ACIA
2013-05-01,ALTR
2013-05-01,AMAT
2013-05-01,AMD
2013-05-01,AMKR
2013-05-01,ANET
2013-05-01,ARM
2013-05-01,ASML
2013-05-01,AVGO
2013-05-01,CAVM
2013-05-01,CONE
2013-05-01,COR
2013-05-01,CRM
2013-05-01,CSCO
2013-05-01,CY
2013-05-01,DFT
2013-05-01,DLR
2013-05-01,EMC
2013-05-01,EQIX
2013-05-01,ETN
2013-05-01,FNSR
2013-05-01,GEV
2013-05-01,INPHI
2013-05-01,INTC
2013-05-01,KLAC
2013-05-01,LRCX
2013-05-01,MLNX
2013-05-01,MRVL
2013-05-01,MSFT
2013-05-01,MU
2013-05-01,NOW
2013-05-01,NTAP
2013-05-01,NVDA
2013-05-01,OCLR
2013-05-01,ORCL
2013-05-01,PSTG
2013-05-01,QCOM
2013-05-01,QTS
2013-05-01,SNDK
2013-05-01,STX
2013-05-01,TSM
2013-05-01,VRT
2013-05-01,WDC
2013-05-01,XLNX
2013-06-01,ACIA
2013-06-01,ALTR
2013-06-01,AMAT
2013-06-01,AMD
2013-06-01,AMKR
2013-06-01,ANET
2013-06-01,ARM
2013-06-01,ASML
2013-06-01,AVGO
2013-06-01,CAVM
2013-06-01,CONE
2013-06-01,COR
2013-06-01,CRM
2013-06-01,CSCO
2013-06-01,CY
2013-06-01,DFT
2013-06-01,DLR
2013-06-01,EMC
2013-06-01,EQIX
2013-06-01,ETN
2013-06-01,FNSR
2013-06-01,GEV
2013-06-01,INPHI
2013-06-01,INTC
2013-06-01,KLAC
2013-06-01,LRCX
2013-06-01,MLNX
2013-06-01,MRVL
2013-06-01,MSFT
2013-06-01,MU
2013-06-01,NOW
2013-06-01,NTAP
2013-06-01,NVDA
2013-06-01,OCLR
2013-06-01,ORCL
2013-06-01,PSTG
2013-06-01,QCOM
2013-06-01,QTS
2013-06-01,SNDK
2013-06-01,STX
2013-06-01,TSM
2013-06-01,VRT
2013-06-01,WDC
2013-06-01,XLNX
2013-07-01,ACIA
2013-07-01,ALTR
2013-07-01,AMAT
2013-07-01,AMD
2013-07-01,AMKR
2013-07-01,ANET
2013-07-01,ARM
2013-07-01,ASML
2013-07-01,AVGO
2013-07-01,CAVM
2013-07-01,CONE
2013-07-01,COR
2013-07-01,CRM
2013-07-01,CSCO
2013-07-01,CY
2013-07-01,DFT
2013-07-01,DLR
2013-07-01,EMC
2013-07-01,EQIX
2013-07-01,ETN
2013-07-01,FNSR
2013-07-01,GEV
2013-07-01,INPHI
2013-07-01,INTC
2013-07-01,KLAC
2013-07-01,LRCX
2013-07-01,MLNX
2013-07-01,MRVL
2013-07-01,MSFT
2013-07-01,MU
2013-07-01,NOW
2013-07-01,NTAP
2013-07-01,NVDA
2013-07-01,OCLR
2013-07-01,ORCL
2013-07-01,PSTG
2013-07-01,QCOM
2013-07-01,QTS
2013-07-01,SNDK
2013-07-01,STX
2013-07-01,TSM
2013-07-01,VRT
2013-07-01,WDC
2013-07-01,XLNX
2013-08-01,ACIA
2013-08-01,ALTR
2013-08-01,AMAT
2013-08-01,AMD
2013-08-01,AMKR
2013-08-01,ANET
2013-08-01,ARM
2013-08-01,ASML
2013-08-01,AVGO
2013-08-01,CAVM
2013-08-01,CONE
2013-08-01,COR
2013-08-01,CRM
2013-08-01,CSCO
2013-08-01,CY
2013-08-01,DFT
2013-08-01,DLR
2013-08-01,EMC
2013-08-01,EQIX
2013-08-01,ETN
2013-08-01,FNSR
2013-08-01,GEV
2013-08-01,INPHI
2013-08-01,INTC
2013-08-01,KLAC
2013-08-01,LRCX
2013-08-01,MLNX
2013-08-01,MRVL
2013-08-01,MSFT
2013-08-01,MU
2013-08-01,NOW
2013-08-01,NTAP
2013-08-01,NVDA
2013-08-01,OCLR
2013-08-01,ORCL
2013-08-01,PSTG
2013-08-01,QCOM
2013-08-01,QTS
2013-08-01,SNDK
2013-08-01,STX
2013-08-01,TSM
2013-08-01,VRT
2013-08-01,WDC
2013-08-01,XLNX
2013-09-01,ACIA
2013-09-01,ALTR
2013-09-01,AMAT
2013-09-01,AMD
2013-09-01,AMKR
2013-09-01,ANET
2013-09-01,ARM
2013-09-01,ASML
2013-09-01,AVGO
2013-09-01,CAVM
2013-09-01,CONE
2013-09-01,COR
2013-09-01,CRM
2013-09-01,CSCO
2013-09-01,CY
2013-09-01,DFT
2013-09-01,DLR
2013-09-01,EMC
2013-09-01,EQIX
2013-09-01,ETN
2013-09-01,FNSR
2013-09-01,GEV
2013-09-01,INPHI
2013-09-01,INTC
2013-09-01,KLAC
2013-09-01,LRCX
2013-09-01,MLNX
2013-09-01,MRVL
2013-09-01,MSFT
2013-09-01,MU
2013-09-01,NOW
2013-09-01,NTAP
2013-09-01,NVDA
2013-09-01,OCLR
2013-09-01,ORCL
2013-09-01,PSTG
2013-09-01,QCOM
2013-09-01,QTS
2013-09-01,SNDK
2013-09-01,STX
2013-09-01,TSM
2013-09-01,VRT
2013-09-01,WDC
2013-09-01,XLNX
2013-10-01,ACIA
2013-10-01,ALTR
2013-10-01,AMAT
2013-10-01,AMD
2013-10-01,AMKR
2013-10-01,ANET
2013-10-01,ARM
2013-10-01,ASML
2013-10-01,AVGO
2013-10-01,CAVM
2013-10-01,CONE
2013-10-01,COR
2013-10-01,CRM
2013-10-01,CSCO
2013-10-01,CY
2013-10-01,DFT
2013-10-01,DLR
2013-10-01,EMC
2013-10-01,EQIX
2013-10-01,ETN
2013-10-01,FNSR
2013-10-01,GEV
2013-10-01,INPHI
2013-10-01,INTC
2013-10-01,KLAC
2013-10-01,LRCX
2013-10-01,MLNX
2013-10-01,MRVL
2013-10-01,MSFT
2013-10-01,MU
2013-10-01,NOW
2013-10-01,NTAP
2013-10-01,NVDA
2013-10-01,OCLR
2013-10-01,ORCL
2013-10-01,PSTG
2013-10-01,QCOM
2013-10-01,QTS
2013-10-01,SNDK
2013-10-01,STX
2013-10-01,TSM
2013-10-01,VRT
2013-10-01,WDC
2013-10-01,XLNX
2013-11-01,ACIA
2013-11-01,ALTR
2013-11-01,AMAT
2013-11-01,AMD
2013-11-01,AMKR
2013-11-01,ANET
2013-11-01,ARM
2013-11-01,ASML
2013-11-01,AVGO
2013-11-01,CAVM
2013-11-01,CONE
2013-11-01,COR
2013-11-01,CRM
2013-11-01,CSCO
2013-11-01,CY
2013-11-01,DFT
2013-11-01,DLR
