as_of,ticker
2006-07-01,NVDA
2006-07-01,ORCL
2006-07-01,QCOM
2006-07-01,ROK
2006-07-01,SNDK
2006-07-01,TER
2006-07-01,VIAV
2006-07-01,XLNX
2006-08-01,ALTR
2006-08-01,AMAT
2006-08-01,AMD
2006-08-01,AMZN
2006-08-01,CIEN
2006-08-01,CSCO
2006-08-01,EMR
2006-08-01,ETN
2006-08-01,GOOGL
2006-08-01,INTC
2006-08-01,JNPR
2006-08-01,KLAC
2006-08-01,MSFT
2006-08-01,MU
2006-08-01,NTAP
2006-08-01,NVDA
2006-08-01,ORCL
2006-08-01,QCOM
2006-08-01,ROK
2006-08-01,SNDK
2006-08-01,TER
2006-08-01,VIAV
2006-08-01,XLNX
2006-09-01,ALTR
2006-09-01,AMAT
2006-09-01,AMD
2006-09-01,AMZN
2006-09-01,CIEN
2006-09-01,CSCO
2006-09-01,EMR
2006-09-01,ETN
2006-09-01,GOOGL
2006-09-01,INTC
2006-09-01,JNPR
2006-09-01,KLAC
2006-09-01,MSFT
2006-09-01,MU
2006-09-01,NTAP
2006-09-01,NVDA
2006-09-01,ORCL
2006-09-01,QCOM
2006-09-01,ROK
2006-09-01,SNDK
2006-09-01,TER
2006-09-01,VIAV
2006-09-01,XLNX
2006-10-01,ALTR
2006-10-01,AMAT
2006-10-01,AMD
2006-10-01,AMZN
2006-10-01,CIEN
2006-10-01,CSCO
2006-10-01,EMR
2006-10-01,ETN
2006-10-01,GOOGL
2006-10-01,INTC
2006-10-01,JNPR
2006-10-01,KLAC
2006-10-01,MSFT
2006-10-01,MU
2006-10-01,NTAP
2006-10-01,NVDA
2006-10-01,ORCL
2006-10-01,QCOM
2006-10-01,ROK
2006-10-01,SNDK
2006-10-01,TER
2006-10-01,VIAV
2006-10-01,XLNX
2006-11-01,ALTR
2006-11-01,AMAT
2006-11-01,AMD
2006-11-01,AMZN
2006-11-01,CIEN
2006-11-01,CSCO
2006-11-01,EMR
2006-11-01,ETN
2006-11-01,GOOGL
2006-11-01,INTC
2006-11-01,JNPR
2006-11-01,KLAC
2006-11-01,MSFT
2006-11-01,MU
2006-11-01,NTAP
2006-11-01,NVDA
2006-11-01,ORCL
2006-11-01,QCOM
2006-11-01,ROK
2006-11-01,SNDK
2006-11-01,TER
2006-11-01,VIAV
2006-11-01,XLNX
2006-12-01,ALTR
2006-12-01,AMAT
2006-12-01,AMD
2006-12-01,AMZN
2006-12-01,CIEN
2006-12-01,CSCO
2006-12-01,EMR
2006-12-01,ETN
2006-12-01,GOOGL
2006-12-01,INTC
2006-12-01,JNPR
2006-12-01,KLAC
2006-12-01,MSFT
2006-12-01,MU
2006-12-01,NTAP
2006-12-01,NVDA
2006-12-01,ORCL
2006-12-01,QCOM
2006-12-01,ROK
2006-12-01,SNDK
2006-12-01,TER
2006-12-01,VIAV
2006-12-01,XLNX
2007-01-01,ALTR
2007-01-01,AMAT
2007-01-01,AMD
2007-01-01,AMZN
2007-01-01,CIEN
2007-01-01,CSCO
2007-01-01,EMR
2007-01-01,ETN
2007-01-01,GOOGL
2007-01-01,INTC
2007-01-01,JNPR
2007-01-01,KLAC
2007-01-01,MSFT
2007-01-01,MU
2007-01-01,NTAP
2007-01-01,NVDA
2007-01-01,ORCL
2007-01-01,QCOM
2007-01-01,ROK
2007-01-01,SNDK
2007-01-01,TER
2007-01-01,VIAV
2007-01-01,XLNX
2007-02-01,ALTR
2007-02-01,AMAT
2007-02-01,AMD
2007-02-01,AMZN
2007-02-01,CIEN
2007-02-01,CSCO
2007-02-01,EMR
2007-02-01,ETN
2007-02-01,GOOGL
2007-02-01,INTC
2007-02-01,JNPR
2007-02-01,KLAC
2007-02-01,MSFT
2007-02-01,MU
2007-02-01,NTAP
2007-02-01,NVDA
2007-02-01,ORCL
2007-02-01,QCOM
2007-02-01,ROK
2007-02-01,SNDK
2007-02-01,TER
2007-02-01,VIAV
2007-02-01,XLNX
2007-03-01,ALTR
2007-03-01,AMAT
2007-03-01,AMD
2007-03-01,AMZN
2007-03-01,CIEN
2007-03-01,CSCO
2007-03-01,EMR
2007-03-01,ETN
2007-03-01,GOOGL
2007-03-01,INTC
2007-03-01,JNPR
2007-03-01,KLAC
2007-03-01,MSFT
2007-03-01,MU
2007-03-01,NTAP
2007-03-01,NVDA
2007-03-01,ORCL
2007-03-01,QCOM
2007-03-01,ROK
2007-03-01,SNDK
2007-03-01,TER
2007-03-01,VIAV
2007-03-01,XLNX
2007-04-01,ALTR
2007-04-01,AMAT
2007-04-01,AMD
2007-04-01,AMZN
2007-04-01,CIEN
2007-04-01,CSCO
2007-04-01,EMR
2007-04-01,ETN
2007-04-01,GOOGL
2007-04-01,INTC
2007-04-01,JNPR
2007-04-01,KLAC
2007-04-01,MSFT
2007-04-01,MU
2007-04-01,NTAP
2007-04-01,NVDA
2007-04-01,ORCL
2007-04-01,QCOM
2007-04-01,ROK
2007-04-01,SNDK
2007-04-01,TER
2007-04-01,VIAV
2007-04-01,XLNX
2007-05-01,ALTR
2007-05-01,AMAT
2007-05-01,AMD
2007-05-01,AMZN
2007-05-01,CIEN
2007-05-01,CSCO
2007-05-01,EMR
2007-05-01,ETN
2007-05-01,GOOGL
2007-05-01,INTC
2007-05-01,JNPR
2007-05-01,KLAC
2007-05-01,MSFT
2007-05-01,MU
2007-05-01,NTAP
2007-05-01,NVDA
2007-05-01,ORCL
2007-05-01,QCOM
2007-05-01,ROK
2007-05-01,SNDK
2007-05-01,TER
2007-05-01,VIAV
2007-05-01,XLNX
2007-06-01,ALTR
2007-06-01,AMAT
2007-06-01,AMD
2007-06-01,AMZN
2007-06-01,CIEN
2007-06-01,CSCO
2007-06-01,EMR
2007-06-01,ETN
2007-06-01,GOOGL
2007-06-01,INTC
2007-06-01,JNPR
2007-06-01,KLAC
2007-06-01,MSFT
2007-06-01,MU
2007-06-01,NTAP
2007-06-01,NVDA
2007-06-01,ORCL
2007-06-01,QCOM
2007-06-01,ROK
2007-06-01,SNDK
2007-06-01,TER
2007-06-01,VIAV
2007-06-01,XLNX
2007-07-01,ALTR
2007-07-01,AMAT
2007-07-01,AMD
2007-07-01,AMZN
2007-07-01,CIEN
2007-07-01,CSCO
2007-07-01,EMR
2007-07-01,ETN
2007-07-01,GOOGL
2007-07-01,INTC
2007-07-01,JNPR
2007-07-01,KLAC
2007-07-01,MSFT
2007-07-01,MU
2007-07-01,NTAP
2007-07-01,NVDA
2007-07-01,ORCL
2007-07-01,QCOM
2007-07-01,ROK
2007-07-01,SNDK
2007-07-01,TER
2007-07-01,VIAV
2007-07-01,XLNX
2007-08-01,ALTR
2007-08-01,AMAT
2007-08-01,AMD
2007-08-01,AMZN
2007-08-01,CIEN
2007-08-01,CSCO
2007-08-01,EMR
2007-08-01,ETN
2007-08-01,GOOGL
2007-08-01,INTC
2007-08-01,JNPR
2007-08-01,KLAC
2007-08-01,MSFT
2007-08-01,MU
2007-08-01,NTAP
2007-08-01,NVDA
2007-08-01,ORCL
2007-08-01,QCOM
2007-08-01,ROK
2007-08-01,SNDK
2007-08-01,TER
2007-08-01,VIAV
2007-08-01,XLNX
2007-09-01,ALTR
2007-09-01,AMAT
2007-09-01,AMD
2007-09-01,AMZN
2007-09-01,CIEN
2007-09-01,CSCO
2007-09-01,EMR
2007-09-01,ETN
2007-09-01,GOOGL
2007-09-01,INTC
2007-09-01,JNPR
2007-09-01,KLAC
2007-09-01,MSFT
2007-09-01,MU
2007-09-01,NTAP
2007-09-01,NVDA
2007-09-01,ORCL
2007-09-01,QCOM
2007-09-01,ROK
2007-09-01,SNDK
2007-09-01,TER
2007-09-01,VIAV
2007-09-01,XLNX
2007-10-01,ALTR
2007-10-01,AMAT
2007-10-01,AMD
2007-10-01,AMZN
2007-10-01,CIEN
2007-10-01,CSCO
2007-10-01,EMR
2007-10-01,ETN
2007-10-01,GOOGL
2007-10-01,INTC
2007-10-01,JNPR
2007-10-01,KLAC
2007-10-01,MSFT
2007-10-01,MU
2007-10-01,NTAP
2007-10-01,NVDA
2007-10-01,ORCL
2007-10-01,QCOM
2007-10-01,ROK
2007-10-01,SNDK
2007-10-01,TER
2007-10-01,VIAV
2007-10-01,XLNX
2007-11-01,ALTR
2007-11-01,AMAT
2007-11-01,AMD
2007-11-01,AMZN
2007-11-01,CIEN
2007-11-01,CSCO
2007-11-01,EMR
2007-11-01,ETN
2007-11-01,GOOGL
2007-11-01,INTC
2007-11-01,JNPR
2007-11-01,KLAC
2007-11-01,MSFT
2007-11-01,MU
2007-11-01,NTAP
2007-11-01,NVDA
2007-11-01,ORCL
2007-11-01,QCOM
2007-11-01,ROK
2007-11-01,SNDK
2007-11-01,TER
2007-11-01,VIAV
2007-11-01,XLNX
2007-12-01,ALTR
2007-12-01,AMAT
2007-12-01,AMD
2007-12-01,AMZN
2007-12-01,CIEN
2007-12-01,CSCO
2007-12-01,EMR
2007-12-01,ETN
2007-12-01,GOOGL
2007-12-01,INTC
2007-12-01,JNPR
2007-12-01,KLAC
2007-12-01,MSFT
2007-12-01,MU
2007-12-01,NTAP
2007-12-01,NVDA
2007-12-01,ORCL
2007-12-01,QCOM
2007-12-01,ROK
2007-12-01,SNDK
2007-12-01,TER
2007-12-01,VIAV
2007-12-01,XLNX
2008-01-01,ALTR
2008-01-01,AMAT
2008-01-01,AMD
2008-01-01,AMZN
2008-01-01,CIEN
2008-01-01,CSCO
2008-01-01,EMR
2008-01-01,ETN
2008-01-01,GOOGL
2008-01-01,INTC
2008-01-01,JNPR
2008-01-01,KLAC
2008-01-01,MSFT
2008-01-01,MU
2008-01-01,NTAP
2008-01-01,NVDA
2008-01-01,ORCL
2008-01-01,QCOM
2008-01-01,ROK
2008-01-01,SNDK
2008-01-01,TER
2008-01-01,VIAV
2008-01-01,XLNX
2008-02-01,ALTR
2008-02-01,AMAT
2008-02-01,AMD
2008-02-01,AMZN
2008-02-01,CIEN
2008-02-01,CSCO
2008-02-01,EMR
2008-02-01,ETN
2008-02-01,GOOGL
2008-02-01,INTC
2008-02-01,JNPR
2008-02-01,KLAC
2008-02-01,MSFT
2008-02-01,MU
2008-02-01,NTAP
2008-02-01,NVDA
2008-02-01,ORCL
2008-02-01,QCOM
2008-02-01,ROK
2008-02-01,SNDK
2008-02-01,TER
2008-02-01,VIAV
2008-02-01,XLNX
2008-03-01,ALTR
2008-03-01,AMAT
2008-03-01,AMD
2008-03-01,AMZN
2008-03-01,CIEN
2008-03-01,CSCO
2008-03-01,EMR
2008-03-01,ETN
2008-03-01,GOOGL
2008-03-01,INTC
2008-03-01,JNPR
2008-03-01,KLAC
2008-03-01,MSFT
2008-03-01,MU
2008-03-01,NTAP
2008-03-01,NVDA
2008-03-01,ORCL
2008-03-01,QCOM
2008-03-01,ROK
2008-03-01,SNDK
2008-03-01,TER
2008-03-01,VIAV
2008-03-01,XLNX
2008-04-01,ALTR
2008-04-01,AMAT
2008-04-01,AMD
2008-04-01,AMZN
2008-04-01,CIEN
2008-04-01,CSCO
2008-04-01,EMR
2008-04-01,ETN
2008-04-01,GOOGL
2008-04-01,INTC
2008-04-01,JNPR
2008-04-01,KLAC
2008-04-01,MSFT
2008-04-01,MU
2008-04-01,NTAP
2008-04-01,NVDA
2008-04-01,ORCL
2008-04-01,QCOM
2008-04-01,ROK
2008-04-01,SNDK
2008-04-01,TER
2008-04-01,VIAV
2008-04-01,XLNX
2008-05-01,ALTR
2008-05-01,AMAT
2008-05-01,AMD
2008-05-01,AMZN
2008-05-01,CIEN
2008-05-01,CSCO
2008-05-01,EMR
2008-05-01,ETN
2008-05-01,GOOGL
2008-05-01,INTC
2008-05-01,JNPR
2008-05-01,KLAC
2008-05-01,MSFT
2008-05-01,MU
2008-05-01,NTAP
2008-05-01,NVDA
2008-05-01,ORCL
2008-05-01,QCOM
2008-05-01,ROK
2008-05-01,SNDK
2008-05-01,TER
2008-05-01,VIAV
2008-05-01,XLNX
2008-06-01,ALTR
2008-06-01,AMAT
2008-06-01,AMD
2008-06-01,AMZN
2008-06-01,CIEN
2008-06-01,CSCO
2008-06-01,EMR
2008-06-01,ETN
2008-06-01,GOOGL
2008-06-01,INTC
2008-06-01,JNPR
2008-06-01,KLAC
2008-06-01,MSFT
2008-06-01,MU
2008-06-01,NTAP
2008-06-01,NVDA
2008-06-01,ORCL
2008-06-01,QCOM
2008-06-01,ROK
2008-06-01,SNDK
2008-06-01,TER
2008-06-01,VIAV
2008-06-01,XLNX
2008-07-01,ALTR
2008-07-01,AMAT
2008-07-01,AMD
2008-07-01,AMZN
2008-07-01,CIEN
2008-07-01,CSCO
2008-07-01,EMR
2008-07-01,ETN
2008-07-01,GOOGL
2008-07-01,INTC
2008-07-01,JNPR
2008-07-01,KLAC
2008-07-01,MSFT
2008-07-01,MU
2008-07-01,NTAP
2008-07-01,NVDA
2008-07-01,ORCL
2008-07-01,QCOM
2008-07-01,ROK
2008-07-01,SNDK
2008-07-01,TER
2008-07-01,VIAV
2008-07-01,XLNX
2008-08-01,ALTR
2008-08-01,AMAT
2008-08-01,AMD
2008-08-01,AMZN
2008-08-01,CIEN
2008-08-01,CSCO
2008-08-01,EMR
2008-08-01,ETN
2008-08-01,GOOGL
2008-08-01,INTC
2008-08-01,JNPR
2008-08-01,KLAC
2008-08-01,MSFT
2008-08-01,MU
2008-08-01,NTAP
2008-08-01,NVDA
2008-08-01,ORCL
2008-08-01,QCOM
2008-08-01,ROK
2008-08-01,SNDK
2008-08-01,TER
2008-08-01,VIAV
2008-08-01,XLNX
2008-09-01,ALTR
2008-09-01,AMAT
2008-09-01,AMD
2008-09-01,AMZN
2008-09-01,CIEN
2008-09-01,CSCO
2008-09-01,EMR
2008-09-01,ETN
2008-09-01,GOOGL
2008-09-01,INTC
2008-09-01,JNPR
2008-09-01,KLAC
2008-09-01,MSFT
2008-09-01,MU
2008-09-01,NTAP
2008-09-01,NVDA
2008-09-01,ORCL
2008-09-01,QCOM
2008-09-01,ROK
2008-09-01,SNDK
2008-09-01,TER
2008-09-01,VIAV
2008-09-01,XLNX
2008-10-01,ALTR
2008-10-01,AMAT
2008-10-01,AMD
2008-10-01,AMZN
2008-10-01,CIEN
2008-10-01,CRM
2008-10-01,CSCO
2008-10-01,EMR
2008-10-01,ETN
2008-10-01,GOOGL
2008-10-01,INTC
2008-10-01,JNPR
2008-10-01,KLAC
2008-10-01,MSFT
2008-10-01,MU
2008-10-01,NTAP
2008-10-01,NVDA
2008-10-01,ORCL
2008-10-01,QCOM
2008-10-01,ROK
2008-10-01,SNDK
2008-10-01,TER
2008-10-01,VIAV
2008-10-01,XLNX
2008-11-01,ALTR
2008-11-01,AMAT
2008-11-01,AMD
2008-11-01,AMZN
2008-11-01,CIEN
2008-11-01,CRM
2008-11-01,CSCO
2008-11-01,EMR
2008-11-01,ETN
2008-11-01,GOOGL
2008-11-01,INTC
2008-11-01,JNPR
2008-11-01,KLAC
2008-11-01,MSFT
2008-11-01,MU
2008-11-01,NTAP
2008-11-01,NVDA
2008-11-01,ORCL
2008-11-01,QCOM
2008-11-01,ROK
2008-11-01,SNDK
2008-11-01,TER
2008-11-01,VIAV
2008-11-01,XLNX
2008-12-01,ALTR
2008-12-01,AMAT
2008-12-01,AMD
2008-12-01,AMZN
2008-12-01,CIEN
2008-12-01,CRM
2008-12-01,CSCO
2008-12-01,EMR
2008-12-01,ETN
2008-12-01,GOOGL
2008-12-01,INTC
2008-12-01,JNPR
2008-12-01,KLAC
2008-12-01,MSFT
2008-12-01,MU
2008-12-01,NTAP
2008-12-01,NVDA
2008-12-01,ORCL
2008-12-01,QCOM
2008-12-01,ROK
2008-12-01,SNDK
2008-12-01,TER
2008-12-01,VIAV
2008-12-01,XLNX
2009-01-01,ALTR
2009-01-01,AMAT
2009-01-01,AMD
2009-01-01,AMZN
2009-01-01,CIEN
2009-01-01,CRM
2009-01-01,CSCO
2009-01-01,EMR
2009-01-01,ETN
2009-01-01,GOOGL
2009-01-01,INTC
2009-01-01,JNPR
2009-01-01,KLAC
2009-01-01,MSFT
2009-01-01,MU
2009-01-01,NTAP
2009-01-01,NVDA
2009-01-01,ORCL
2009-01-01,QCOM
2009-01-01,ROK
2009-01-01,SNDK
2009-01-01,TER
2009-01-01,VIAV
2009-01-01,XLNX
2009-02-01,ALTR
2009-02-01,AMAT
2009-02-01,AMD
2009-02-01,AMZN
2009-02-01,CIEN
2009-02-01,CRM
2009-02-01,CSCO
2009-02-01,EMR
2009-02-01,ETN
2009-02-01,GOOGL
2009-02-01,INTC
2009-02-01,JNPR
2009-02-01,KLAC
2009-02-01,MSFT
2009-02-01,MU
2009-02-01,NTAP
2009-02-01,NVDA
2009-02-01,ORCL
2009-02-01,QCOM
2009-02-01,ROK
2009-02-01,SNDK
2009-02-01,TER
2009-02-01,VIAV
2009-02-01,XLNX
2009-03-01,ALTR
2009-03-01,AMAT
2009-03-01,AMD
2009-03-01,AMZN
2009-03-01,CIEN
2009-03-01,CRM
2009-03-01,CSCO
2009-03-01,EMR
2009-03-01,ETN
2009-03-01,GOOGL
2009-03-01,INTC
2009-03-01,JNPR
2009-03-01,KLAC
2009-03-01,MSFT
2009-03-01,MU
2009-03-01,NTAP
2009-03-01,NVDA
2009-03-01,ORCL
2009-03-01,QCOM
2009-03-01,ROK
2009-03-01,SNDK
2009-03-01,TER
2009-03-01,VIAV
2009-03-01,XLNX
2009-04-01,ALTR
2009-04-01,AMAT
2009-04-01,AMD
2009-04-01,AMZN
2009-04-01,CIEN
2009-04-01,CRM
2009-04-01,CSCO
2009-04-01,EMR
2009-04-01,ETN
2009-04-01,GOOGL
2009-04-01,INTC
2009-04-01,JNPR
2009-04-01,KLAC
2009-04-01,MSFT
2009-04-01,MU
2009-04-01,NTAP
2009-04-01,NVDA
2009-04-01,ORCL
2009-04-01,QCOM
2009-04-01,ROK
2009-04-01,SNDK
2009-04-01,TER
2009-04-01,VIAV
2009-04-01,XLNX
2009-05-01,ALTR
2009-05-01,AMAT
2009-05-01,AMD
2009-05-01,AMZN
2009-05-01,CIEN
2009-05-01,CRM
2009-05-01,CSCO
2009-05-01,EMR
2009-05-01,ETN
2009-05-01,GOOGL
2009-05-01,INTC
2009-05-01,JNPR
2009-05-01,KLAC
2009-05-01,MSFT
2009-05-01,MU
2009-05-01,NTAP
2009-05-01,NVDA
2009-05-01,ORCL
2009-05-01,QCOM
2009-05-01,ROK
2009-05-01,SNDK
2009-05-01,TER
2009-05-01,VIAV
2009-05-01,XLNX
2009-06-01,ALTR
2009-06-01,AMAT
2009-06-01,AMD
2009-06-01,AMZN
2009-06-01,CIEN
2009-06-01,CRM
2009-06-01,CSCO
2009-06-01,EMR
2009-06-01,ETN
2009-06-01,GOOGL
2009-06-01,INTC
2009-06-01,JNPR
2009-06-01,KLAC
2009-06-01,MSFT
2009-06-01,MU
2009-06-01,NTAP
2009-06-01,NVDA
2009-06-01,ORCL
2009-06-01,QCOM
2009-06-01,ROK
2009-06-01,SNDK
2009-06-01,TER
2009-06-01,VIAV
2009-06-01,XLNX
2009-07-01,ALTR
2009-07-01,AMAT
2009-07-01,AMD
2009-07-01,AMZN
2009-07-01,CIEN
2009-07-01,CRM
2009-07-01,CSCO
2009-07-01,EMR
2009-07-01,ETN
2009-07-01,GOOGL
2009-07-01,INTC
2009-07-01,JNPR
2009-07-01,KLAC
2009-07-01,MSFT
2009-07-01,MU
2009-07-01,NTAP
2009-07-01,NVDA
2009-07-01,ORCL
2009-07-01,PWR
2009-07-01,QCOM
2009-07-01,ROK
2009-07-01,SNDK
2009-07-01,TER
2009-07-01,VIAV
2009-07-01,WDC
2009-07-01,XLNX
2009-08-01,ALTR
2009-08-01,AMAT
2009-08-01,AMD
2009-08-01,AMZN
2009-08-01,CIEN
2009-08-01,CRM
2009-08-01,CSCO
2009-08-01,EMR
2009-08-01,ETN
2009-08-01,GOOGL
2009-08-01,INTC
2009-08-01,JNPR
2009-08-01,KLAC
2009-08-01,MSFT
2009-08-01,MU
2009-08-01,NTAP
2009-08-01,NVDA
2009-08-01,ORCL
2009-08-01,PWR
2009-08-01,QCOM
2009-08-01,ROK
2009-08-01,SNDK
2009-08-01,TER
2009-08-01,VIAV
2009-08-01,WDC
2009-08-01,XLNX
2009-09-01,ALTR
2009-09-01,AMAT
2009-09-01,AMD
2009-09-01,AMZN
2009-09-01,CIEN
2009-09-01,CRM
2009-09-01,CSCO
2009-09-01,EMR
2009-09-01,ETN
2009-09-01,GOOGL
2009-09-01,INTC
2009-09-01,JNPR
2009-09-01,KLAC
2009-09-01,MSFT
2009-09-01,MU
2009-09-01,NTAP
2009-09-01,NVDA
2009-09-01,ORCL
2009-09-01,PWR
2009-09-01,QCOM
2009-09-01,ROK
2009-09-01,SNDK
2009-09-01,TER
2009-09-01,VIAV
2009-09-01,WDC
2009-09-01,XLNX
2009-10-01,ALTR
2009-10-01,AMAT
2009-10-01,AMD
2009-10-01,AMZN
2009-10-01,CIEN
2009-10-01,CRM
2009-10-01,CSCO
2009-10-01,EMR
2009-10-01,ETN
2009-10-01,GOOGL
2009-10-01,INTC
2009-10-01,JNPR
2009-10-01,KLAC
2009-10-01,MSFT
2009-10-01,MU
2009-10-01,NTAP
2009-10-01,NVDA
2009-10-01,ORCL
2009-10-01,PWR
2009-10-01,QCOM
2009-10-01,ROK
2009-10-01,SNDK
2009-10-01,TER
2009-10-01,VIAV
2009-10-01,WDC
2009-10-01,XLNX
2009-11-01,ALTR
2009-11-01,AMAT
2009-11-01,AMD
2009-11-01,AMZN
2009-11-01,CIEN
2009-11-01,CRM
2009-11-01,CSCO
2009-11-01,EMR
2009-11-01,ETN
2009-11-01,GOOGL
2009-11-01,INTC
2009-11-01,JNPR
2009-11-01,KLAC
2009-11-01,MSFT
2009-11-01,MU
2009-11-01,NTAP
2009-11-01,NVDA
2009-11-01,ORCL
2009-11-01,PWR
2009-11-01,QCOM
2009-11-01,ROK
2009-11-01,SNDK
2009-11-01,TER
2009-11-01,VIAV
2009-11-01,WDC
2009-11-01,XLNX
2009-12-01,ALTR
2009-12-01,AMAT
2009-12-01,AMD
2009-12-01,AMZN
2009-12-01,CIEN
2009-12-01,CRM
2009-12-01,CSCO
2009-12-01,EMR
2009-12-01,ETN
2009-12-01,GOOGL
2009-12-01,INTC
2009-12-01,JNPR
2009-12-01,KLAC
2009-12-01,MSFT
2009-12-01,MU
2009-12-01,NTAP
2009-12-01,NVDA
2009-12-01,ORCL
2009-12-01,PWR
2009-12-01,QCOM
2009-12-01,ROK
2009-12-01,SNDK
2009-12-01,TER
2009-12-01,VIAV
2009-12-01,WDC
2009-12-01,XLNX
2010-01-01,ALTR
2010-01-01,AMAT
2010-01-01,AMD
2010-01-01,AMZN
2010-01-01,CIEN
2010-01-01,CRM
2010-01-01,CSCO
2010-01-01,EMR
2010-01-01,ETN
2010-01-01,GOOGL
2010-01-01,INTC
2010-01-01,JNPR
2010-01-01,KLAC
2010-01-01,MSFT
2010-01-01,MU
2010-01-01,NTAP
2010-01-01,NVDA
2010-01-01,ORCL
2010-01-01,PWR
2010-01-01,QCOM
2010-01-01,ROK
2010-01-01,SNDK
2010-01-01,TER
2010-01-01,VIAV
2010-01-01,WDC
2010-01-01,XLNX
2010-02-01,ALTR
2010-02-01,AMAT
2010-02-01,AMD
2010-02-01,AMZN
2010-02-01,CRM
2010-02-01,CSCO
2010-02-01,EMR
2010-02-01,ETN
2010-02-01,GOOGL
2010-02-01,INTC
2010-02-01,JNPR
2010-02-01,KLAC
2010-02-01,MSFT
2010-02-01,MU
2010-02-01,NTAP
2010-02-01,NVDA
2010-02-01,ORCL
2010-02-01,PWR
2010-02-01,QCOM
2010-02-01,ROK
2010-02-01,SNDK
2010-02-01,TER
2010-02-01,VIAV
2010-02-01,WDC
2010-02-01,XLNX
2010-03-01,ALTR
2010-03-01,AMAT
2010-03-01,AMD
2010-03-01,AMZN
2010-03-01,CRM
2010-03-01,CSCO
2010-03-01,EMR
2010-03-01,ETN
2010-03-01,GOOGL
2010-03-01,INTC
2010-03-01,JNPR
2010-03-01,KLAC
2010-03-01,MSFT
2010-03-01,MU
2010-03-01,NTAP
2010-03-01,NVDA
2010-03-01,ORCL
2010-03-01,PWR
2010-03-01,QCOM
2010-03-01,ROK
2010-03-01,SNDK
2010-03-01,TER
2010-03-01,VIAV
2010-03-01,WDC
2010-03-01,XLNX
2010-04-01,ALTR
2010-04-01,AMAT
2010-04-01,AMD
2010-04-01,AMZN
2010-04-01,CRM
2010-04-01,CSCO
2010-04-01,EMR
2010-04-01,ETN
2010-04-01,GOOGL
2010-04-01,INTC
2010-04-01,JNPR
2010-04-01,KLAC
2010-04-01,MSFT
2010-04-01,MU
2010-04-01,NTAP
2010-04-01,NVDA
2010-04-01,ORCL
2010-04-01,PWR
2010-04-01,QCOM
2010-04-01,ROK
2010-04-01,SNDK
2010-04-01,TER
2010-04-01,VIAV
2010-04-01,WDC
2010-04-01,XLNX
2010-05-01,ALTR
2010-05-01,AMAT
2010-05-01,AMD
2010-05-01,AMZN
2010-05-01,CRM
2010-05-01,CSCO
2010-05-01,EMR
2010-05-01,ETN
2010-05-01,GOOGL
2010-05-01,INTC
2010-05-01,JNPR
2010-05-01,KLAC
2010-05-01,MSFT
2010-05-01,MU
2010-05-01,NTAP
2010-05-01,NVDA
2010-05-01,ORCL
2010-05-01,PWR
2010-05-01,QCOM
2010-05-01,ROK
2010-05-01,SNDK
2010-05-01,TER
2010-05-01,VIAV
2010-05-01,WDC
2010-05-01,XLNX
2010-06-01,ALTR
2010-06-01,AMAT
2010-06-01,AMD
2010-06-01,AMZN
2010-06-01,CRM
2010-06-01,CSCO
2010-06-01,EMR
2010-06-01,ETN
2010-06-01,GOOGL
2010-06-01,INTC
2010-06-01,JNPR
2010-06-01,KLAC
2010-06-01,MSFT
2010-06-01,MU
2010-06-01,NTAP
2010-06-01,NVDA
2010-06-01,ORCL
2010-06-01,PWR
2010-06-01,QCOM
2010-06-01,ROK
2010-06-01,SNDK
2010-06-01,TER
2010-06-01,VIAV
2010-06-01,WDC
2010-06-01,XLNX
2010-07-01,ALTR
2010-07-01,AMAT
2010-07-01,AMD
2010-07-01,AMZN
2010-07-01,CRM
2010-07-01,CSCO
2010-07-01,EMR
2010-07-01,ETN
2010-07-01,GOOGL
2010-07-01,INTC
2010-07-01,JNPR
2010-07-01,KLAC
2010-07-01,MSFT
2010-07-01,MU
2010-07-01,NTAP
2010-07-01,NVDA
2010-07-01,ORCL
2010-07-01,PWR
2010-07-01,QCOM
2010-07-01,ROK
2010-07-01,SNDK
2010-07-01,TER
2010-07-01,VIAV
2010-07-01,WDC
2010-07-01,XLNX
2010-08-01,ALTR
2010-08-01,AMAT
2010-08-01,AMD
2010-08-01,AMZN
2010-08-01,CRM
2010-08-01,CSCO
2010-08-01,EMR
2010-08-01,ETN
2010-08-01,GOOGL
2010-08-01,INTC
2010-08-01,JNPR
2010-08-01,KLAC
2010-08-01,MSFT
2010-08-01,MU
2010-08-01,NTAP
2010-08-01,NVDA
2010-08-01,ORCL
2010-08-01,PWR
2010-08-01,QCOM
2010-08-01,ROK
2010-08-01,SNDK
2010-08-01,TER
2010-08-01,VIAV
2010-08-01,WDC
2010-08-01,XLNX
2010-09-01,ALTR
2010-09-01,AMAT
2010-09-01,AMD
2010-09-01,AMZN
2010-09-01,CRM
2010-09-01,CSCO
2010-09-01,EMR
2010-09-01,ETN
2010-09-01,GOOGL
2010-09-01,INTC
2010-09-01,JNPR
2010-09-01,KLAC
2010-09-01,MSFT
2010-09-01,MU
2010-09-01,NTAP
2010-09-01,NVDA
2010-09-01,ORCL
2010-09-01,PWR
2010-09-01,QCOM
2010-09-01,ROK
2010-09-01,SNDK
2010-09-01,TER
2010-09-01,VIAV
2010-09-01,WDC
2010-09-01,XLNX
