as_of,ticker
2020-06-01,PAYX
2020-06-01,PCAR
2020-06-01,PEP
2020-06-01,PYPL
2020-06-01,QCOM
2020-06-01,REGN
2020-06-01,ROST
2020-06-01,SBUX
2020-06-01,SGEN
2020-06-01,SIRI
2020-06-01,SNPS
2020-06-01,SPLK
2020-06-01,SWKS
2020-06-01,TCOM
2020-06-01,TMUS
2020-06-01,TSLA
2020-06-01,TTWO
2020-06-01,TXN
2020-06-01,UAL
2020-06-01,ULTA
2020-06-01,VRSK
2020-06-01,VRSN
2020-06-01,VRTX
2020-06-01,WBA
2020-06-01,WDAY
2020-06-01,WDC
2020-06-01,XEL
2020-06-01,XLNX
2020-06-01,ZM
2020-07-01,AAPL
2020-07-01,ADBE
2020-07-01,ADI
2020-07-01,ADP
2020-07-01,ADSK
2020-07-01,ALGN
2020-07-01,ALXN
2020-07-01,AMAT
2020-07-01,AMD
2020-07-01,AMGN
2020-07-01,AMZN
2020-07-01,ANSS
2020-07-01,ASML
2020-07-01,ATVI
2020-07-01,AVGO
2020-07-01,BIDU
2020-07-01,BIIB
2020-07-01,BKNG
2020-07-01,BMRN
2020-07-01,CDNS
2020-07-01,CDW
2020-07-01,CERN
2020-07-01,CHKP
2020-07-01,CHTR
2020-07-01,CMCSA
2020-07-01,COST
2020-07-01,CPRT
2020-07-01,CSCO
2020-07-01,CSGP
2020-07-01,CSX
2020-07-01,CTAS
2020-07-01,CTSH
2020-07-01,CTXS
2020-07-01,DLTR
2020-07-01,DOCU
2020-07-01,DXCM
2020-07-01,EA
2020-07-01,EBAY
2020-07-01,EXC
2020-07-01,EXPE
2020-07-01,FAST
2020-07-01,FB
2020-07-01,FISV
2020-07-01,FOX
2020-07-01,FOXA
2020-07-01,GILD
2020-07-01,GOOG
2020-07-01,GOOGL
2020-07-01,IDXX
2020-07-01,ILMN
2020-07-01,INCY
2020-07-01,INTC
2020-07-01,INTU
2020-07-01,ISRG
2020-07-01,JD
2020-07-01,KHC
2020-07-01,KLAC
2020-07-01,LBTYA
2020-07-01,LBTYK
2020-07-01,LRCX
2020-07-01,LULU
2020-07-01,MAR
2020-07-01,MCHP
2020-07-01,MDLZ
2020-07-01,MELI
2020-07-01,MNST
2020-07-01,MSFT
2020-07-01,MU
2020-07-01,MXIM
2020-07-01,NFLX
2020-07-01,NTAP
2020-07-01,NTES
2020-07-01,NVDA
2020-07-01,NXPI
2020-07-01,ORLY
2020-07-01,PAYX
2020-07-01,PCAR
2020-07-01,PEP
2020-07-01,PYPL
2020-07-01,QCOM
2020-07-01,REGN
2020-07-01,ROST
2020-07-01,SBUX
2020-07-01,SGEN
2020-07-01,SIRI
2020-07-01,SNPS
2020-07-01,SPLK
2020-07-01,SWKS
2020-07-01,TCOM
2020-07-01,TMUS
2020-07-01,TSLA
2020-07-01,TTWO
2020-07-01,TXN
2020-07-01,ULTA
2020-07-01,VRSK
2020-07-01,VRSN
2020-07-01,VRTX
2020-07-01,WBA
2020-07-01,WDAY
2020-07-01,WDC
2020-07-01,XEL
2020-07-01,XLNX
2020-07-01,ZM
2020-08-01,AAPL
2020-08-01,ADBE
2020-08-01,ADI
2020-08-01,ADP
2020-08-01,ADSK
2020-08-01,ALGN
2020-08-01,ALXN
2020-08-01,AMAT
2020-08-01,AMD
2020-08-01,AMGN
2020-08-01,AMZN
2020-08-01,ANSS
2020-08-01,ASML
2020-08-01,ATVI
2020-08-01,AVGO
2020-08-01,BIDU
2020-08-01,BIIB
2020-08-01,BKNG
2020-08-01,BMRN
2020-08-01,CDNS
2020-08-01,CDW
2020-08-01,CERN
2020-08-01,CHKP
2020-08-01,CHTR
2020-08-01,CMCSA
2020-08-01,COST
2020-08-01,CPRT
2020-08-01,CSCO
2020-08-01,CSX
2020-08-01,CTAS
2020-08-01,CTSH
2020-08-01,CTXS
2020-08-01,DLTR
2020-08-01,DOCU
2020-08-01,DXCM
2020-08-01,EA
2020-08-01,EBAY
2020-08-01,EXC
2020-08-01,EXPE
2020-08-01,FAST
2020-08-01,FB
2020-08-01,FISV
2020-08-01,FOX
2020-08-01,FOXA
2020-08-01,GILD
2020-08-01,GOOG
2020-08-01,GOOGL
2020-08-01,IDXX
2020-08-01,ILMN
2020-08-01,INCY
2020-08-01,INTC
2020-08-01,INTU
2020-08-01,ISRG
2020-08-01,JD
2020-08-01,KHC
2020-08-01,KLAC
2020-08-01,LBTYA
2020-08-01,LBTYK
2020-08-01,LRCX
2020-08-01,LULU
2020-08-01,MAR
2020-08-01,MCHP
2020-08-01,MDLZ
2020-08-01,MELI
2020-08-01,MNST
2020-08-01,MRNA
2020-08-01,MSFT
2020-08-01,MU
2020-08-01,MXIM
2020-08-01,NFLX
2020-08-01,NTAP
2020-08-01,NTES
2020-08-01,NVDA
2020-08-01,NXPI
2020-08-01,ORLY
2020-08-01,PAYX
2020-08-01,PCAR
2020-08-01,PEP
2020-08-01,PYPL
2020-08-01,QCOM
2020-08-01,REGN
2020-08-01,ROST
2020-08-01,SBUX
2020-08-01,SGEN
2020-08-01,SIRI
2020-08-01,SNPS
2020-08-01,SPLK
2020-08-01,SWKS
2020-08-01,TCOM
2020-08-01,TMUS
2020-08-01,TSLA
2020-08-01,TTWO
2020-08-01,TXN
2020-08-01,ULTA
2020-08-01,VRSK
2020-08-01,VRSN
2020-08-01,VRTX
2020-08-01,WBA
2020-08-01,WDAY
2020-08-01,WDC
2020-08-01,XEL
2020-08-01,XLNX
2020-08-01,ZM
2020-09-01,AAPL
2020-09-01,ADBE
2020-09-01,ADI
2020-09-01,ADP
2020-09-01,ADSK
2020-09-01,ALGN
2020-09-01,ALXN
2020-09-01,AMAT
2020-09-01,AMD
2020-09-01,AMGN
2020-09-01,AMZN
2020-09-01,ANSS
2020-09-01,ASML
2020-09-01,ATVI
2020-09-01,AVGO
2020-09-01,BIDU
2020-09-01,BIIB
2020-09-01,BKNG
2020-09-01,BMRN
2020-09-01,CDNS
2020-09-01,CDW
2020-09-01,CERN
2020-09-01,CHKP
2020-09-01,CHTR
2020-09-01,CMCSA
2020-09-01,COST
2020-09-01,CPRT
2020-09-01,CSCO
2020-09-01,CSX
2020-09-01,CTAS
2020-09-01,CTSH
2020-09-01,CTXS
2020-09-01,DLTR
2020-09-01,DOCU
2020-09-01,DXCM
2020-09-01,EA
2020-09-01,EBAY
2020-09-01,EXC
2020-09-01,EXPE
2020-09-01,FAST
2020-09-01,FB
2020-09-01,FISV
2020-09-01,FOX
2020-09-01,FOXA
2020-09-01,GILD
2020-09-01,GOOG
2020-09-01,GOOGL
2020-09-01,IDXX
2020-09-01,ILMN
2020-09-01,INCY
2020-09-01,INTC
2020-09-01,INTU
2020-09-01,ISRG
2020-09-01,JD
2020-09-01,KHC
2020-09-01,KLAC
2020-09-01,LBTYA
2020-09-01,LBTYK
2020-09-01,LRCX
2020-09-01,LULU
2020-09-01,MAR
2020-09-01,MCHP
2020-09-01,MDLZ
2020-09-01,MELI
2020-09-01,MNST
2020-09-01,MRNA
2020-09-01,MSFT
2020-09-01,MU
2020-09-01,MXIM
2020-09-01,NFLX
2020-09-01,NTES
2020-09-01,NVDA
2020-09-01,NXPI
2020-09-01,ORLY
2020-09-01,PAYX
2020-09-01,PCAR
2020-09-01,PDD
2020-09-01,PEP
2020-09-01,PYPL
2020-09-01,QCOM
2020-09-01,REGN
2020-09-01,ROST
2020-09-01,SBUX
2020-09-01,SGEN
2020-09-01,SIRI
2020-09-01,SNPS
2020-09-01,SPLK
2020-09-01,SWKS
2020-09-01,TCOM
2020-09-01,TMUS
2020-09-01,TSLA
2020-09-01,TTWO
2020-09-01,TXN
2020-09-01,ULTA
2020-09-01,VRSK
2020-09-01,VRSN
2020-09-01,VRTX
2020-09-01,WBA
2020-09-01,WDAY
2020-09-01,WDC
2020-09-01,XEL
2020-09-01,XLNX
2020-09-01,ZM
2020-10-01,AAPL
2020-10-01,ADBE
2020-10-01,ADI
2020-10-01,ADP
2020-10-01,ADSK
2020-10-01,ALGN
2020-10-01,ALXN
2020-10-01,AMAT
2020-10-01,AMD
2020-10-01,AMGN
2020-10-01,AMZN
2020-10-01,ANSS
2020-10-01,ASML
2020-10-01,ATVI
2020-10-01,AVGO
2020-10-01,BIDU
2020-10-01,BIIB
2020-10-01,BKNG
2020-10-01,BMRN
2020-10-01,CDNS
2020-10-01,CDW
2020-10-01,CERN
2020-10-01,CHKP
2020-10-01,CHTR
2020-10-01,CMCSA
2020-10-01,COST
2020-10-01,CPRT
2020-10-01,CSCO
2020-10-01,CSX
2020-10-01,CTAS
2020-10-01,CTSH
2020-10-01,CTXS
2020-10-01,DLTR
2020-10-01,DOCU
2020-10-01,DXCM
2020-10-01,EA
2020-10-01,EBAY
2020-10-01,EXC
2020-10-01,EXPE
2020-10-01,FAST
2020-10-01,FB
2020-10-01,FISV
2020-10-01,FOX
2020-10-01,FOXA
2020-10-01,GILD
2020-10-01,GOOG
2020-10-01,GOOGL
2020-10-01,IDXX
2020-10-01,ILMN
2020-10-01,INCY
2020-10-01,INTC
2020-10-01,INTU
2020-10-01,ISRG
2020-10-01,JD
2020-10-01,KHC
2020-10-01,KLAC
2020-10-01,LBTYA
2020-10-01,LBTYK
2020-10-01,LRCX
2020-10-01,LULU
2020-10-01,MAR
2020-10-01,MCHP
2020-10-01,MDLZ
2020-10-01,MELI
2020-10-01,MNST
2020-10-01,MRNA
2020-10-01,MSFT
2020-10-01,MU
2020-10-01,MXIM
2020-10-01,NFLX
2020-10-01,NTES
2020-10-01,NVDA
2020-10-01,NXPI
2020-10-01,ORLY
2020-10-01,PAYX
2020-10-01,PCAR
2020-10-01,PDD
2020-10-01,PEP
2020-10-01,PYPL
2020-10-01,QCOM
2020-10-01,REGN
2020-10-01,ROST
2020-10-01,SBUX
2020-10-01,SGEN
2020-10-01,SIRI
2020-10-01,SNPS
2020-10-01,SPLK
2020-10-01,SWKS
2020-10-01,TCOM
2020-10-01,TMUS
2020-10-01,TSLA
2020-10-01,TTWO
2020-10-01,TXN
2020-10-01,ULTA
2020-10-01,VRSK
2020-10-01,VRSN
